id,First_Date,Last_Date,Year,Month,DayOfWeek,IsWeekend,Season,Quarter,Title,Artists,Chart_Weeks,Chart_Longevity_Days,Best_Rank,Days_In_Charts,Weeks_Per_Day_Ratio,Quick_Peak_Score,Sustained_Presence,Brief_Appearance,Month_Sin,Month_Cos,DayOfWeek_Sin,DayOfWeek_Cos,Season_Fall,Season_Spring,Season_Summer,Season_Winter,Temporal_Cluster,Temporal_Cluster_Name
41wtwzCZkXwpnakmwJ239F,2020-02-29,2022-02-12,2022,2,5,1,Winter,1,Si Veo a Tu Mamá,Bad Bunny,141,714,6,714,0.1972027972027972,1.3732394366197183,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,False,False,False,True,0,Recent Era (2022-2023) - Winter
41xKiK40e7MFu1bqcGSz1d,2020-08-03,2020-08-10,2020,8,0,0,Summer,3,PUNI,6ix9ine,8,7,127,7,1.0,8.222222222222221,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,False,False,True,False,5,Early Era (2017-2018) - Summer
41zXlQxzTi6cGAjpOXyLYH,2018-08-12,2018-12-06,2018,12,3,0,Winter,4,idontwanbeyouanymore,Billie Eilish,48,116,71,116,0.41025641025641024,2.6530612244897958,1,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,False,False,False,True,2,Viral/Quick Peak - Winter
421eObjg0DTm2qajJl5OJm,2019-11-24,2019-12-04,2019,12,2,0,Winter,4,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,10,10,134,10,0.9090909090909091,6.090909090909091,1,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,False,False,False,True,2,Viral/Quick Peak - Winter
42CeaId2XNlxugDvyqHfDf,2017-10-24,2018-04-26,2018,4,3,0,Spring,2,Candy Paint,Post Malone,185,184,16,184,1.0,0.9946236559139785,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
42NpUvd0I2kdIuMXX4nobE,2017-05-26,2017-06-01,2017,6,3,0,Summer,2,Remember I Told You,"Nick Jos, Anne-Marie, Mike Posner",6,6,108,6,0.8571428571428571,13.285714285714286,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,False,False,True,False,5,Early Era (2017-2018) - Summer
42P3wMiPfXQM93TYZotuPQ,2020-10-24,2021-01-01,2021,1,4,0,Winter,1,De Meni pra Mulher - Ao Vivo,Gusttavo Lima,4,69,161,69,0.05714285714285714,8.0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
42SOtYBdnfj9zEdZSlAq5k,2020-01-17,2020-01-17,2020,1,4,0,Winter,1,Filly // beautiful stranger,Halsey,1,0,195,0,1.0,3.0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
42TXKY5AaAn4dzAcRLyNoK,2018-02-03,2018-02-03,2018,2,5,1,Winter,1,Ta Tum Tum,"MC Kevinho, Simone & Simaria",2,0,191,0,2.0,3.3333333333333335,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,False,False,False,True,2,Viral/Quick Peak - Winter
42Tohunwlh34o0mgxYx5iq,2020-10-02,2020-10-05,2020,10,0,0,Fall,4,My Dawg,"21 Savage, Metro Boomin",8,3,52,3,2.0,16.555555555555557,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
42TtHTxWk782ZBiqyOi2d1,2023-01-27,2023-01-27,2023,1,4,0,Winter,1,Dawns (feat. Maggie Rogers),"Zach Bryan, Maggie Rogers",2,0,159,0,2.0,14.0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
42Xba467wgGvYrR2EE6s0i,2022-02-03,2022-03-01,2022,3,1,0,Spring,1,Cigarettes,Juice WRLD,26,26,17,26,0.9629629629629629,6.814814814814815,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,False,True,False,False,1,Spring - Friday Fresh
42XnD59SFcomCJu55EPhqJ,2017-12-08,2017-12-08,2017,12,4,0,Winter,4,Big Bidness (& Metro Boomin),"Big Sean, 2 Chainz",2,0,179,0,2.0,7.333333333333333,0,1,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
42ZrMq4BKsWDrrbMnMRYaK,2021-08-29,2021-09-17,2021,9,4,0,Fall,3,Jail,Kanye West,20,19,2,19,1.0,9.476190476190476,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
42ahuAFlYGjIGBpVdHcLij,2021-07-29,2021-08-26,2021,8,3,0,Summer,3,YaMeFui,"Bizarrap, Duki, Nicki Nicole",87,28,87,28,3.0,1.2954545454545454,1,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,False,False,True,False,5,Early Era (2017-2018) - Summer
42fR3oINF3KfXCDtheoNiY,2021-06-07,2021-06-08,2021,6,1,0,Summer,2,Don't fight the feeling,EXO,2,1,114,1,1.0,29.0,0,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,False,False,True,False,5,Early Era (2017-2018) - Summer
42koUxIEdY4kVqcLRjp6uE,2023-02-08,2023-02-18,2023,2,5,1,Winter,1,SUPEREROI,Mr.Rain,11,10,75,10,1.0,10.5,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,False,False,False,True,2,Viral/Quick Peak - Winter
42lqBjPYlmL1EXpMDXvhSN,2021-01-08,2021-01-29,2021,1,4,0,Winter,1,Somebody's Problem,Morgan Wallen,22,21,60,21,1.0,6.130434782608695,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
42m3eP1JJhtzffal9B136J,2021-09-03,2021-09-14,2021,9,1,0,Fall,3,7am On Bridle Path,Drake,12,11,15,11,1.0,14.307692307692308,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
42w7pX3r1TpLR0i55Ek5ND,2019-04-05,2019-04-08,2019,4,0,0,Spring,2,Bluffin',Khalid,3,3,133,3,0.75,17.0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,False,True,False,False,1,Spring - Friday Fresh
42zePe03Iq8tvFcJAIKkp8,2019-05-31,2019-06-03,2019,6,0,0,Summer,2,D.R.E.A.M. (feat. Ghostface Killah),Miley Cyrus,3,3,73,3,0.75,32.0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,False,False,True,False,5,Early Era (2017-2018) - Summer
430qNtapCS3Ue1yoSql1oV,2017-07-21,2017-07-22,2017,7,5,1,Summer,3,I Ain't Got Time!,"Tyler, The Creator",2,1,139,1,1.0,20.666666666666668,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,False,False,True,False,5,Early Era (2017-2018) - Summer
4356PL6jkERzJouVfQQkZo,2022-10-21,2022-11-10,2022,11,3,0,Fall,4,High Infidelity,Taylor Swift,21,20,30,20,1.0,7.7727272727272725,1,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
438wODjSTL2jgn1nePaNew,2020-03-06,2020-03-06,2020,3,4,0,Spring,1,SUGAR (Remix) [feat. Dua Lipa],BROCKHAMPTON,1,0,142,0,1.0,29.5,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
439TlnnznSiBbQbgXiBqAd,2017-04-14,2017-04-15,2017,4,5,1,Spring,2,m.A.A.d city,"Kendrick Lamar, MC Eiht",4,1,195,1,2.0,1.2,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,False,True,False,False,1,Spring - Friday Fresh
43CIWpJaJHRcI4mUSjqgc2,2021-01-15,2021-02-12,2021,2,4,0,Winter,1,Bad Boy (with Young Thug),Juice WRLD,29,28,20,28,1.0,6.033333333333333,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
43IfdE75ficQgsI8QGBvwb,2019-05-10,2019-05-10,2019,5,4,0,Spring,2,Mama/Show Love (feat. YBN Cordae),Logic,1,0,106,0,1.0,47.5,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
43NqTeL8pgBxKHPMiJKUP5,2020-01-27,2020-03-15,2020,3,6,1,Spring,1,Girl,Myke Towers,49,48,93,48,1.0,2.16,1,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,False,True,False,False,1,Spring - Friday Fresh
43PGPuHIlVOc04jrZVh9L6,2021-04-09,2021-06-10,2021,6,3,0,Summer,2,RAPSTAR,Polo G,63,62,3,62,1.0,3.09375,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,False,False,True,False,5,Early Era (2017-2018) - Summer
43RG7aUiRDmfc8q2vQfiFc,2017-09-29,2017-09-29,2017,9,4,0,Fall,3,Sorry Not Sorry,Demi Lovato,1,0,11,0,1.0,95.0,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
43TP6JCWXgkc2D7Xjz5hBr,2018-09-21,2018-10-04,2018,10,3,0,Fall,4,RAP DEVIL,Machine Gun Kelly,14,13,64,13,1.0,9.133333333333333,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
43V1z6QToNNWNldV4FEG6r,2018-05-24,2018-08-06,2018,8,0,0,Summer,3,Body,"Loud Luxury, Brando",144,74,20,74,1.92,1.2482758620689656,1,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,False,False,True,False,5,Early Era (2017-2018) - Summer
43Ykyd3WD3tfaFDhunMZHp,2021-06-11,2021-06-11,2021,6,4,0,Summer,2,Zooted Freestyle,Polo G,1,0,163,0,1.0,19.0,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,5,Early Era (2017-2018) - Summer
43ZyHQITOjhciSUUNPVRHc,2017-10-06,2018-04-29,2018,4,6,1,Spring,2,Gucci Gang,Lil Pump,200,205,4,205,0.970873786407767,0.9800995024875622,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,False,True,False,False,1,Spring - Friday Fresh
43ay9lQZ5rfNcOOHhRF2cM,2017-12-30,2018-04-17,2018,4,1,0,Spring,2,The Greatest Show,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya, The Greatest Showman Ensemble",408,108,63,108,3.743119266055046,0.3374083129584352,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,False,True,False,False,1,Spring - Friday Fresh
43cFjTTCD9Cni4aSL0sORz,2018-04-05,2018-05-17,2018,5,3,0,Spring,2,Playinwitme (feat. Kehlani),KYLE,43,42,35,42,1.0,3.772727272727273,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
43dOwOq0mB4i6j4SpcSkqC,2018-01-29,2018-01-29,2018,1,0,0,Winter,1,Higher We Go - Intro,Migos,1,0,183,0,1.0,9.0,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,False,False,False,True,2,Viral/Quick Peak - Winter
43hDboyy6vJ6z2Jx5sHnCF,2017-02-17,2017-02-17,2017,2,4,0,Winter,1,Love Incredible (feat. Camila Cabello),Cashmere Cat,1,0,152,0,1.0,24.5,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
43it4kot08akLzFIEMhXNN,2017-05-01,2017-05-25,2017,5,3,0,Spring,2,La Bicicleta,"Carlos Vives, Shakira",30,24,182,24,1.2,0.6129032258064516,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
43jBqV3j3Xi1g6wO0bhIMd,2017-01-05,2017-04-02,2017,4,6,1,Spring,2,Now and Later,Sage The Gemini,87,87,29,87,0.9886363636363636,1.9545454545454546,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,False,True,False,False,1,Spring - Friday Fresh
43lYaovU2FoeuBMNusVVVW,2018-11-02,2018-11-20,2018,11,1,0,Fall,4,10 Freaky Girls (with 21 Savage),Metro Boomin,19,18,33,18,1.0,8.4,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
43mnNatwMMydJ4CxMdQVnJ,2023-01-27,2023-01-27,2023,1,4,0,Winter,1,"Farewell, Neverland",TOMORROW X TOGETHER,1,0,91,0,1.0,55.0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
43qX7PiMfluhGyrJrjcP9p,2022-06-10,2022-06-10,2022,6,4,0,Summer,2,I Need U,BTS,1,0,108,0,1.0,46.5,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,5,Early Era (2017-2018) - Summer
43qcs9NpJhDxtG91zxFkj7,2021-06-16,2021-10-02,2021,10,5,1,Fall,4,Fiel - Remix,"Wisin, Jhay Cortez, Anuel AA, Los Legendarios, Myke Towers",510,108,26,108,4.678899082568807,0.3424657534246575,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
43rA71bccXFGD4C8GOpIlN,2019-08-23,2019-09-19,2019,9,3,0,Fall,3,I Forgot That You Existed,Taylor Swift,28,27,6,27,1.0,6.724137931034483,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
43wzy7JxMEfvCh8ZFeZKYk,2018-08-24,2018-09-18,2018,9,1,0,Fall,3,Right Now,"Nick Jos, Robin Schulz",6,25,116,25,0.23076923076923078,12.142857142857142,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
43zdsphuZLzwA9k4DJhU0I,2019-03-29,2021-05-06,2021,5,3,0,Spring,2,when the party's over,Billie Eilish,675,769,7,769,0.8766233766233766,0.2869822485207101,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,False,True,False,False,3,Recent Era (2022-2023) - Sustained Success
447yWcDPg1ddgcHBLGpJC0,2018-06-11,2018-07-30,2018,7,0,0,Summer,3,Better Not (feat. Wafia),Louis The Child,50,49,116,49,1.0,1.6666666666666667,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,False,False,True,False,5,Early Era (2017-2018) - Summer
44ADyYoY5liaRa3EOAl4uf,2019-08-16,2019-10-24,2019,10,3,0,Fall,4,Slide Away,Miley Cyrus,66,69,29,69,0.9428571428571428,2.5671641791044775,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
44Fc0oSgRn1MFwu18TcY8S,2019-10-11,2019-10-18,2019,10,4,0,Fall,4,Wir sind Kral,"Ufo361, Ezhel",16,7,139,7,2.0,3.6470588235294117,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
44FzVABpR2cciquTqADA0D,2023-03-11,2023-04-05,2023,4,2,0,Spring,2,Lisa,Young Miko,15,25,77,25,0.5769230769230769,7.75,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,False,True,False,False,1,Spring - Friday Fresh
44KKhCyI0BGS6LvVyDqJtH,2018-04-13,2018-07-30,2018,7,0,0,Summer,3,Esskeetit,Lil Pump,107,108,40,108,0.981651376146789,1.4907407407407407,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,False,False,True,False,5,Early Era (2017-2018) - Summer
44ONERBHALxftQNWq6dmyd,2019-02-08,2019-02-09,2019,2,5,1,Winter,1,Side To Side,"Ariana Grande, Nicki Minaj",4,1,189,1,2.0,2.4,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,False,False,False,True,2,Viral/Quick Peak - Winter
44PelqgstAM0lb8rHPKfHq,2017-04-07,2017-04-29,2017,4,5,1,Spring,2,Let Me Out (feat. Mavis Staples & Pusha T),Gorillaz,3,22,127,22,0.13043478260869565,18.5,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,False,True,False,False,1,Spring - Friday Fresh
44ShclXTOOnYtt5CnCDeGV,2019-02-20,2019-03-07,2019,3,3,0,Spring,1,Robbery,Juice WRLD,16,15,19,15,1.0,10.705882352941176,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
44V6EzbUSYgyfsNiP0FrlA,2021-08-19,2021-09-15,2021,9,2,0,Fall,3,Visiting Hours,Ed Sheeran,26,27,19,27,0.9285714285714286,6.7407407407407405,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
44WLOqH7QayQOQdeUHeKUK,2020-02-22,2020-02-27,2020,2,3,0,Winter,1,We are Bulletproof : the Eterl,BTS,6,5,63,5,1.0,19.714285714285715,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,False,False,False,True,2,Viral/Quick Peak - Winter
44XjoNvtwevktFKjvVe1vH,2022-05-06,2022-09-30,2022,9,4,0,Fall,3,Andrea,"Bad Bunny, Buscabulla",284,147,21,147,1.9189189189189189,0.631578947368421,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
44Xyja7xYPlVC6v2CeweSi,2023-01-20,2023-01-27,2023,1,4,0,Winter,1,GOSSIP (feat. Tom Morello),"Måneskin, Tom Morello",6,7,138,7,0.75,9.0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
44ZJ4hLD5onikKsVLQaILr,2019-04-26,2019-07-25,2019,7,3,0,Summer,3,Vossi Bop,Stormzy,88,90,54,90,0.967032967032967,1.651685393258427,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,False,False,True,False,5,Early Era (2017-2018) - Summer
44gRhRi2OhEf7moAUj6MD1,2020-06-12,2020-07-29,2020,7,2,0,Summer,3,The Bigger Picture,Lil Baby,47,47,38,47,0.9791666666666666,3.3958333333333335,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,False,False,True,False,5,Early Era (2017-2018) - Summer
44gz3bzhdcGUFgA5oc1wSu,2020-07-24,2020-07-24,2020,7,4,0,Summer,3,Holiday,Little Mix,1,0,156,0,1.0,22.5,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,False,False,True,False,5,Early Era (2017-2018) - Summer
44l9nnCVvOQBbWG6tDViKl,2020-08-21,2020-08-21,2020,8,4,0,Summer,3,Share That Love (feat. G-Eazy),Lukas Graham,1,0,141,0,1.0,30.0,0,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,False,False,True,False,5,Early Era (2017-2018) - Summer
44mYhOVgerj2qPjkGDVA6n,2018-12-24,2019-12-25,2019,12,2,0,Winter,4,It's Beginning To Look Like Christmas,Bing Crosby,6,366,78,366,0.01634877384196185,17.571428571428573,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,False,False,False,True,2,Viral/Quick Peak - Winter
44ngiCPfS8FfdJOqN0eULl,2021-01-15,2021-01-15,2021,1,4,0,Winter,1,Tightrope,ZAYN,1,0,177,0,1.0,12.0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
44nlOJLjLqwNgYcT277V25,2019-01-23,2019-01-23,2019,1,2,0,Winter,1,Make Eem Run!,"Bass Santa, XXXTENTACION, Ski Mask The Slump God",3,0,187,0,3.0,3.5,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,False,False,True,2,Viral/Quick Peak - Winter
44pxxRrhiDGuHYP5HjadGF,2019-09-06,2019-09-06,2019,9,4,0,Fall,3,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,1,0,7,0,1.0,97.0,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
44tTqUi3xi7E28QLzHVdUA,2021-05-31,2021-05-31,2021,5,0,0,Spring,2,Anti-Romantic,TOMORROW X TOGETHER,1,0,127,0,1.0,37.0,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,True,False,False,1,Spring - Friday Fresh
454Epa1vrCGFddHXKyC1kb,2019-10-25,2019-11-01,2019,11,4,0,Fall,4,Water,"Kanye West, Ant Clemons",16,7,17,7,2.0,10.823529411764707,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
456WNXWhDwYOSf5SpTuqxd,2023-05-08,2023-05-29,2023,5,0,0,Spring,2,Dog Days Are Over,Florence + The Machine,22,21,108,21,1.0,4.043478260869565,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,True,False,False,1,Spring - Friday Fresh
456xBIOmLRoLzCvCzZrWge,2017-05-05,2017-05-05,2017,5,4,0,Spring,2,Safari,"J Balvin, Pharrell Williams, BIA, Sky",4,0,139,0,4.0,12.4,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
458ESscRcqCVX1xbllEmPn,2017-05-26,2017-05-26,2017,5,4,0,Spring,2,Call Me,"NEIKED, MIMI",2,0,185,0,2.0,5.333333333333333,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
45CCe4gu08OYG1I4MH8TU6,2018-11-30,2018-11-30,2018,11,4,0,Fall,4,Trauma,Meek Mill,1,0,163,0,1.0,19.0,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
45DANEAozzOPHrqmERidgn,2019-08-09,2019-08-09,2019,8,4,0,Summer,3,I Try,Trippie Redd,1,0,163,0,1.0,19.0,0,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,False,False,True,False,5,Early Era (2017-2018) - Summer
45Egmo7icyopuzJN0oMEdk,2018-02-16,2019-02-14,2019,2,3,0,Winter,1,Love Lies (with Normani),Khalid,349,363,9,363,0.9587912087912088,0.5485714285714286,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,False,False,False,True,2,Viral/Quick Peak - Winter
45FMZNp09Z0FMjjOUVGAzm,2017-12-22,2017-12-22,2017,12,4,0,Winter,4,How U Feel,"Huncho Jack, Travis Scott, Quavo",3,0,94,0,3.0,26.75,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
45Nc6nYgV3yBvAeRaZt689,2021-06-25,2021-06-25,2021,6,4,0,Summer,2,Alone,Doja Cat,1,0,150,0,1.0,25.5,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,5,Early Era (2017-2018) - Summer
45PxuJqJBnPXZKLxoo9Apj,2019-06-28,2019-06-28,2019,6,4,0,Summer,2,SUPERPOSITION,"Daniel Caesar, John Mayer",2,0,166,0,2.0,11.666666666666666,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,5,Early Era (2017-2018) - Summer
45S5WTQEGOB1VHr1Q4FuPl,2019-12-13,2022-05-26,2022,5,3,0,Spring,2,Golden,Harry Styles,277,895,21,895,0.3091517857142857,0.6474820143884892,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
45ZGEdLxCZvdMX9jWlsAAx,2019-03-22,2019-05-23,2019,5,3,0,Spring,2,I Don't Belong In This Club,"Why Don't We, Macklemore",78,62,102,62,1.2380952380952381,1.2531645569620253,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
45bE4HXI0AwGZXfZtMp8JR,2020-07-11,2022-03-08,2022,3,1,0,Spring,1,you broke me first,Tate McRae,575,605,12,605,0.9488448844884488,0.328125,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,False,True,False,False,3,Recent Era (2022-2023) - Sustained Success
45pUWUeEWGoSdH6UF162G8,2022-11-04,2022-11-18,2022,11,4,0,Fall,4,Broke Boys,"Drake, 21 Savage",30,14,12,14,2.0,6.096774193548387,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
45uPKvMUFmObuDYka9AnKa,2019-05-10,2019-05-10,2019,5,4,0,Spring,2,Pardon My Ego,Logic,1,0,176,0,1.0,12.5,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
45w70aQhNwke1yrQZO0ffm,2018-02-20,2018-03-08,2018,3,3,0,Spring,1,Do Right,Glades,7,16,194,16,0.4117647058823529,0.875,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
45zJRuzK9e6AO527NOW7Fy,2019-04-26,2019-04-26,2019,4,4,0,Spring,2,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,1,0,158,0,1.0,21.5,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
463CkQjx2Zk1yXoBuierM9,2020-10-02,2020-10-11,2020,10,6,1,Fall,4,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",10,9,80,9,1.0,11.0,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
463PQggkmk5tTw8ug0ahOX,2020-02-27,2020-03-19,2020,3,3,0,Spring,1,The Other Side (from Trolls World Tour),"SZA, Justin Timberlake",44,21,46,21,2.0,3.4444444444444446,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
464uJVLmr0fDJGXOnciaDe,2020-03-20,2020-03-28,2020,3,5,1,Spring,1,Rosa,J Balvin,9,8,44,8,1.0,15.7,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,False,True,False,False,1,Spring - Friday Fresh
