id,Best_Rank,Avg_Rank,Rank_Std,Chart_Weeks,Total_Points,Avg_Points,Title,Artists,First_Date,Last_Date,Chart_Longevity_Days,Peak_Performance,Consistency,Top10_Weeks,Top50_Weeks,Performance_Category,Top10_Rate,Top50_Rate,Worst_Rank,Rank_Range,Volatility_Score,Points_Per_Week,Dominance_Score,Consistency_Score,First_Week_Rank,Last_Week_Rank,Rank_Trajectory,Weeks_To_Peak,Performance_Cluster,Performance_Cluster_Name
03nPEoQOYMuDe7KmGljpmd,193,195.5,3.5355339059327378,2,11,5.5,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",DJ Khaled,2019-05-17,2019-05-18,1,8,0.2204812092115424,0.0,0.0,Moderate Performer,0.0,0.0,198,5,0.01808457240886311,5.5,8.788898309344878,0.2204812092115424,193,198,-5,1.0,0,Mid-Chart Mainstay
03sEzk1VyrUZSgyhoQR0LZ,65,110.5,64.34671708797582,2,181,90.5,Pneuma,TOOL,2019-08-30,2019-08-31,1,136,0.015302987580136691,0.0,0.0,Volatile,0.0,0.0,156,91,0.582323231565392,90.5,149.41127125886294,0.015302987580136691,65,156,-91,1.0,1,Strong Performer
03vyB3AHCuEGfhh7wPc7Yf,112,150.0,33.8673884437522,3,153,51.0,When You're Ready,Shawn Mendes,2018-05-25,2018-05-27,2,89,0.02868009462805602,0.0,0.0,Moderate Performer,0.0,0.0,177,65,0.22578258962501466,51.0,123.38019813967026,0.02868009462805602,112,177,-65,1.5,0,Mid-Chart Mainstay
03x2rVJRFUrvwlfxoHd9Mo,79,123.3529411764706,33.74786436842077,68,5280,77.6470588235294,Just You and I,Tom Walker,2019-03-03,2019-05-09,67,122,0.028778747073411815,0.0,0.0,Moderate Performer,0.0,0.0,200,121,0.2735878370353615,77.6470588235294,516.5609935608657,0.028778747073411815,200,188,12,34.0,1,Strong Performer
03y045SZqaC94yfXl1cU4E,97,134.21052631578948,31.72552240594035,19,1269,66.78947368421052,Petrouchka (feat. PLK),Soso Maness,2021-06-07,2021-06-26,19,104,0.030557189816425346,0.0,0.0,Moderate Performer,0.0,0.0,198,101,0.23638624537759476,66.78947368421052,311.55615644961506,0.030557189816425346,118,198,-80,9.5,0,Mid-Chart Mainstay
041sluNZwBxTCOuu766eNi,154,154.0,0.0,2,94,47.0,POLTERGEIST!,"CORPSE, OmenXIII",2022-04-08,2022-04-08,0,47,1.0,0.0,0.0,Moderate Performer,0.0,0.0,154,0,0.0,47.0,51.63477756740116,1.0,154,154,0,1.0,2,Lower-Chart Resident
042Sl6Mn83JHyLEqdK7uI0,49,119.64285714285714,51.58802356966369,14,1139,81.35714285714286,Your Power,Billie Eilish,2021-07-30,2021-08-12,13,152,0.019015736514137932,0.0,0.0,Strong Performer,0.0,0.0,191,142,0.4311834805822637,81.35714285714286,411.62363056753594,0.019015736514137932,49,191,-142,7.0,1,Strong Performer
042x9bsUBWW2fJgJ6fUh61,93,122.25925925925925,17.919013225068895,108,8504,78.74074074074075,Not Going Home (feat. Gia Koka),"DVBBS, CMC$",2017-01-02,2017-02-25,54,108,0.052856879378620894,0.0,0.0,Moderate Performer,0.0,0.0,168,75,0.1465656943583339,78.74074074074075,506.6655712807475,0.052856879378620894,168,155,13,54.0,0,Mid-Chart Mainstay
044qU7kwVZaDwzWnRsmVVL,110,143.0,46.66904755831214,2,116,58.0,I Dare You,The xx,2017-01-13,2017-01-14,1,91,0.020977973154943562,0.0,0.0,Moderate Performer,0.0,0.0,176,66,0.3263569759322527,58.0,99.973718268798,0.020977973154943562,110,176,-66,1.0,0,Mid-Chart Mainstay
04CHEoMbrLOiX8co3EG5dO,149,149.0,,1,52,52.0,Thursday's Child Has Far To Go,TOMORROW X TOGETHER,2022-05-09,2022-05-09,0,52,,0.0,0.0,One-Week Wonder,0.0,0.0,149,0,,52.0,36.04365338911715,,149,149,0,0.5,0,Mid-Chart Mainstay
04CqLjewJiSAqM210vZAmT,11,85.28,57.2418261996127,25,2893,115.72,River,Miley Cyrus,2023-03-10,2023-04-04,25,190,0.017169791286638085,0.0,0.0,Strong Performer,0.0,0.0,186,175,0.6712221646296048,115.72,619.0383422240816,0.017169791286638085,11,186,-175,12.5,1,Strong Performer
04CttTezSnv71USiiG9mIo,68,87.72727272727273,18.66017203034367,55,6230,113.27272727272727,Lighthouse - Andrelli Remix,Hearts & Colors,2017-01-01,2017-02-25,55,133,0.050864254822215786,0.0,0.0,Moderate Performer,0.0,0.0,187,119,0.21270662418008326,113.27272727272727,535.3717748677749,0.050864254822215786,140,187,-47,27.5,1,Strong Performer
04CyO54TZk5tEylFg2Df41,155,155.0,,1,46,46.0,Love Is Madness (feat. Halsey),Thirty Seconds To Mars,2018-04-06,2018-04-06,0,46,,0.0,0.0,One-Week Wonder,0.0,0.0,155,0,,46.0,31.884770305757485,,155,155,0,0.5,0,Mid-Chart Mainstay
04DwTuZ2VBdJCCC5TROn7L,14,106.38976377952756,50.71210513323897,508,48062,94.61023622047244,In the name of Love,"Martin Garrix, Bebe Rexha",2017-01-01,2017-09-17,259,187,0.01933783197229057,0.0,0.0,Strong Performer,0.0,0.0,200,186,0.476663386886826,94.61023622047244,1165.4677790949477,0.01933783197229057,16,198,-182,254.0,3,Volatile Performer
04JL2liXXV9B9coeGuUsPw,6,6.0,,1,195,195.0,What Lovers Do (feat. SZA),Maroon 5,2017-11-03,2017-11-03,0,195,,0.0,0.0,One-Week Wonder,0.0,0.0,6,0,,195.0,135.16370020918933,,6,6,0,0.5,1,Strong Performer
04MLEeAMuV9IlHEsD8vF6A,23,94.4186046511628,43.233343509657814,172,18332,106.5813953488372,No Stylist (feat. Drake),French Montana,2018-09-21,2019-03-13,173,178,0.022607379878070082,0.0,0.0,Strong Performer,0.0,0.0,195,172,0.45789009135844483,106.5813953488372,917.2859038206047,0.022607379878070082,27,187,-160,86.0,1,Strong Performer
04S1pkp1VaIqjg8zZqknR5,46,135.04166666666666,50.87804737040672,72,4749,65.95833333333333,Enchanted,Taylor Swift,2021-11-08,2022-02-02,86,155,0.019275976076355554,0.0,0.0,Strong Performer,0.0,0.0,199,153,0.3767581415889421,65.95833333333333,665.0212133780007,0.019275976076355554,147,199,-52,36.0,1,Strong Performer
04YutdH0j1INpsva3gOipt,21,21.0,0.0,3,540,180.0,MAMACITA,"Black Eyed Peas, Ozuna, J. Rey Soul",2020-06-19,2020-06-19,0,180,1.0,0.0,0.0,Moderate Performer,0.0,0.0,21,0,0.0,180.0,249.5329850015803,1.0,21,21,0,1.5,2,Lower-Chart Resident
04ZTP5KsCypmtCmQg5tH9R,47,119.17283950617283,41.62806292509448,243,19884,81.82716049382717,I'm a Mess,Bebe Rexha,2018-06-22,2019-02-27,250,154,0.023458724872326194,0.0,0.0,Strong Performer,0.0,0.0,200,153,0.3493083079801775,81.82716049382717,846.5639066951532,0.023458724872326194,177,197,-20,121.5,1,Strong Performer
04cd1MHVq1D8v1nuTZoCdv,141,172.15,18.91887111353441,20,577,28.85,Puntos Suspensivos,Piso 21,2018-12-27,2019-02-16,51,60,0.05020364830417137,0.0,0.0,Moderate Performer,0.0,0.0,200,59,0.10989759578004304,28.85,182.67134626340538,0.05020364830417137,192,200,-8,10.0,0,Mid-Chart Mainstay
04ndZkbKGthTgYSv3xS7en,41,85.41584158415841,33.37641901904177,101,11674,115.58415841584159,Cupido,TINI,2023-02-18,2023-05-29,100,160,0.02908970825163844,0.0,0.0,Strong Performer,0.0,0.0,192,151,0.39075209469377753,115.58415841584159,739.9956501254833,0.02908970825163844,174,163,11,50.5,1,Strong Performer
04sN26COy28wTXYj3dMoiZ,46,137.17613636363637,51.97447394210398,176,11233,63.82386363636363,Bored,Billie Eilish,2021-09-20,2022-05-05,227,155,0.018877016147303402,0.0,0.0,Strong Performer,0.0,0.0,200,154,0.3788885976809137,63.82386363636363,802.3032085489434,0.018877016147303402,190,179,11,88.0,1,Strong Performer
04vLj9QUXoKdRlsp3gkURo,101,123.25,19.410968916715987,8,622,77.75,Mele Kalikimaka (Merry Christmas),"Bing Crosby, The Andrews Sisters",2018-12-24,2019-12-25,366,100,0.048993264556932876,0.0,0.0,Moderate Performer,0.0,0.0,144,43,0.15749264841148874,77.75,219.72245773362195,0.048993264556932876,144,110,34,4.0,0,Mid-Chart Mainstay
04zis09KAgMvMod8Eohrp1,198,198.0,,1,3,3.0,Bad Lil Vibe (feat. Jeremih),KSI,2020-05-22,2020-05-22,0,3,,0.0,0.0,One-Week Wonder,0.0,0.0,198,0,,3.0,2.0794415416798357,,198,198,0,0.5,0,Mid-Chart Mainstay
04zxGiXcmNQ0m9oDXtwo18,157,157.0,,1,44,44.0,Busted and Blue,Gorillaz,2017-04-28,2017-04-28,0,44,,0.0,0.0,One-Week Wonder,0.0,0.0,157,0,,44.0,30.498475944637594,,157,157,0,0.5,0,Mid-Chart Mainstay
053zWWZDziDJd3U94x8RuP,68,134.390243902439,36.46603564270912,82,5462,66.60975609756098,Todo Mundo Menos Você,"Marília Mendonça, Maiara & Maraisa",2021-11-06,2022-01-02,57,133,0.026690840993597347,0.0,0.0,Moderate Performer,0.0,0.0,200,132,0.27134436685137464,66.60975609756098,587.7058008369476,0.026690840993597347,68,187,-119,41.0,1,Strong Performer
059bcIhyc2SBwm6sw2AZzd,43,87.16145833333333,40.12825357780384,384,43714,113.83854166666667,Te Vi,"Piso 21, Micro TDH",2019-01-11,2019-08-10,211,158,0.024314185821390714,0.0,0.0,Strong Performer,0.0,0.0,200,157,0.46038988269724157,113.83854166666667,940.61244681747,0.024314185821390714,183,199,-16,192.0,3,Volatile Performer
05CgKydlFJALNy4JTHeMgs,62,123.2,44.23460184064055,5,389,77.8,Framed,Eminem,2017-12-15,2017-12-19,4,139,0.02210697031274763,0.0,0.0,Moderate Performer,0.0,0.0,177,115,0.3590470928623421,77.8,249.05456622269963,0.02210697031274763,62,177,-115,2.5,1,Strong Performer
05CwHjIk71RXVU40boRMnR,17,38.888888888888886,21.03865489996925,81,13131,162.11111111111111,Call You Mine (feat. Bebe Rexha),The Chainsmokers,2019-05-31,2019-08-19,80,184,0.04537482003955674,0.0,0.0,Strong Performer,0.0,0.0,103,86,0.5409939831420665,162.11111111111111,810.8363414966226,0.04537482003955674,44,90,-46,40.5,1,Strong Performer
05GsNucq8Bngd9fnd4fRa0,36,78.83333333333333,35.62817237337143,6,733,122.16666666666667,Begin Again (Taylor's Version),Taylor Swift,2021-11-12,2021-11-17,5,165,0.02730138948256662,0.0,0.0,Strong Performer,0.0,0.0,138,102,0.4519429899370583,122.16666666666667,321.0751745941267,0.02730138948256662,36,138,-102,3.0,1,Strong Performer
05KOgYg8PGeJyyWBPi5ja8,3,96.2,62.07239175496476,45,4716,104.8,Free Smoke,Drake,2017-03-19,2017-05-02,44,198,0.015854797514021413,0.0,0.0,Chart Dominator,0.0,0.0,200,197,0.6452431575360162,104.8,758.0709965048409,0.015854797514021413,3,200,-197,22.5,1,Strong Performer
05RgAMGypEvqhNs5hPCbMS,103,103.0,,1,98,98.0,Pama - 2015 Remaster,Van Halen,2020-10-07,2020-10-07,0,98,,0.0,0.0,One-Week Wonder,0.0,0.0,103,0,,98.0,67.92842369487464,,103,103,0,0.5,0,Mid-Chart Mainstay
05WepN8vrMLJG5r8XRdLeL,70,89.71428571428571,20.138804050177075,7,779,111.28571428571429,INTRO,DaBaby,2019-09-20,2019-09-26,6,131,0.0473063659432343,0.0,0.0,Moderate Performer,0.0,0.0,115,45,0.22447711520898014,111.28571428571429,272.4068419600585,0.0473063659432343,115,78,37,3.5,0,Mid-Chart Mainstay
05X6aMCQR09E6smUmw9qms,56,109.0,48.774993593028796,3,276,92.0,Thank God It's Christmas - Non-Album Single,Queen,2017-12-23,2017-12-25,2,145,0.02009040941674886,0.0,0.0,Moderate Performer,0.0,0.0,152,96,0.4474770054406312,92.0,201.01268236238414,0.02009040941674886,152,119,33,1.5,1,Strong Performer
05Z7jet4VDNVgNQWcYHnrk,179,189.73529411764707,5.816949234411634,34,383,11.264705882352942,Party (feat. Usher & Gucci Mane),Chris Brown,2017-01-04,2017-02-12,39,22,0.14669318570718523,0.0,0.0,Moderate Performer,0.0,0.0,200,21,0.03065823499767409,11.264705882352942,78.21765735276709,0.14669318570718523,197,200,-3,17.0,0,Mid-Chart Mainstay
05ZXXyeZFhZtA6DAP3Aw7x,171,190.21875,8.039155689097482,32,345,10.78125,Loca (feat. Cali y El Dandee),Maite Perroni,2017-07-27,2017-09-16,51,30,0.11062980154287456,0.0,0.0,Moderate Performer,0.0,0.0,200,29,0.04226268803205511,10.78125,104.89522684399441,0.11062980154287456,199,197,2,16.0,0,Mid-Chart Mainstay
05aZ9sAU1YXndHv0FMi9iW,25,99.33333333333333,52.29867603631584,12,1220,101.66666666666667,Demons (feat. Fivio Foreign & Sosa Geek),Drake,2020-05-01,2020-05-12,11,176,0.01876219212872446,0.0,0.0,Strong Performer,0.0,0.0,191,166,0.5264967386206293,101.66666666666667,451.43108691323044,0.01876219212872446,25,191,-166,6.0,1,Strong Performer
05bfbizlM5AX6Mf1RRyMho,11,89.18623481781377,58.23413018472764,741,82854,111.81376518218623,AM Remix,"Nio Garcia, J Balvin, Bad Bunny",2021-06-25,2022-03-05,253,190,0.01688215893238237,0.0,0.0,Strong Performer,0.0,0.0,194,183,0.6529497551240513,111.81376518218623,1255.7763562018022,0.01688215893238237,16,184,-168,370.5,3,Volatile Performer
05bnEv2dpFzmGVLGdjD9UP,73,129.55555555555554,27.56406678590403,9,643,71.44444444444444,Orlando,XXXTENTACION,2017-08-25,2018-06-20,299,128,0.035009020511515054,0.0,0.0,Moderate Performer,0.0,0.0,173,100,0.21275866301298138,71.44444444444444,294.7308919032379,0.035009020511515054,133,139,-6,4.5,0,Mid-Chart Mainstay
05ib88vsMeLfwlAfrZyz99,107,107.0,,1,94,94.0,"TASTE (Lee Know, Hyunjin, Felix)",Stray Kids,2022-10-07,2022-10-07,0,94,,0.0,0.0,One-Week Wonder,0.0,0.0,107,0,,94.0,65.15583497263486,,107,107,0,0.5,0,Mid-Chart Mainstay
05mAIVLkIWc2d1UBYZBCp8,81,126.46341463414635,28.64520950704498,82,6112,74.53658536585365,1999,"Charli XCX, Troye Sivan",2018-10-05,2018-11-27,53,120,0.0337322628724333,0.0,0.0,Moderate Performer,0.0,0.0,195,114,0.22650985338261218,74.53658536585365,530.2608729355918,0.0337322628724333,99,195,-96,41.0,1,Strong Performer
05mDaV9Vb3wrzjF6OPZnhq,6,72.975,57.76139812992802,80,10242,128.025,Saint-Tropez,Post Malone,2019-09-16,2019-12-05,80,195,0.017017974926139236,0.0,0.0,Chart Dominator,0.0,0.0,195,189,0.7915230987314563,128.025,856.9175851611257,0.017017974926139236,8,183,-175,40.0,1,Strong Performer
05r1GGg1Rhs0RcUg27C82a,27,87.5,53.43086320524069,8,908,113.5,Famous (feat. Regie Carter),Lil Wayne,2018-09-28,2018-10-05,7,174,0.01837192984115156,0.0,0.0,Strong Performer,0.0,0.0,195,168,0.6106384366313222,113.5,382.3170764565022,0.01837192984115156,27,195,-168,4.0,1,Strong Performer
05rJdH2MRLJ3sQoEUO78qs,116,154.22222222222223,15.561076596795296,72,3368,46.77777777777778,Paradinha,Anitta,2017-06-01,2017-08-12,72,85,0.06038254784676911,0.0,0.0,Moderate Performer,0.0,0.0,199,83,0.10090035257288016,46.77777777777778,364.6890524976132,0.06038254784676911,182,183,-1,36.0,0,Mid-Chart Mainstay
05t7JMip6JrLuSrMV5yYjX,88,135.77173913043478,30.11155203859406,92,6001,65.22826086956522,Envy Me,Calboy,2019-02-24,2019-05-30,95,113,0.032142401599235364,0.0,0.0,Moderate Performer,0.0,0.0,200,112,0.22178070511173273,65.22826086956522,512.183742726318,0.032142401599235364,200,136,64,46.0,0,Mid-Chart Mainstay
05zd5Nv0e02ZqrlC8A2cwx,2,78.29411764705883,61.86251359454522,17,2086,122.70588235294117,United In Grief,Kendrick Lamar,2022-05-13,2022-05-30,17,199,0.015907731696028986,0.0,0.0,Chart Dominator,0.0,0.0,199,197,0.7901297754374671,122.70588235294117,575.1839798213367,0.015907731696028986,2,199,-197,8.5,1,Strong Performer
064tgRK6FYBwikCdxaHFV1,197,197.0,,1,4,4.0,Comeback,Jonas Brothers,2019-06-07,2019-06-07,0,4,,0.0,0.0,One-Week Wonder,0.0,0.0,197,0,,4.0,2.772588722239781,,197,197,0,0.5,0,Mid-Chart Mainstay
066QkK1heGoXBUPBbcOhEG,126,126.0,,1,75,75.0,The Glorious Five,Logic,2018-09-28,2018-09-28,0,75,,0.0,0.0,One-Week Wonder,0.0,0.0,126,0,,75.0,51.986038541995896,,126,126,0,0.5,0,Mid-Chart Mainstay
06FCvd7rrRcF3DdvWH5Isp,18,101.27777777777777,54.4733807134201,36,3590,99.72222222222223,LUST.,Kendrick Lamar,2017-04-14,2017-05-19,35,183,0.01802666408896331,0.0,0.0,Strong Performer,0.0,0.0,200,182,0.5378611370496774,99.72222222222223,660.797978013893,0.01802666408896331,18,200,-182,18.0,1,Strong Performer
06GcodDliPWAYFX2LSFLIu,36,102.25,49.178247223747206,8,790,98.75,Vertigo,Khalid,2018-10-19,2018-10-26,7,165,0.019928954384176717,0.0,0.0,Strong Performer,0.0,0.0,199,163,0.48096085304398245,98.75,362.5420552604762,0.019928954384176717,36,199,-163,4.0,1,Strong Performer
06Gyf2pFDVmN5K8XAawG96,110,152.66666666666666,38.92899519210156,6,290,48.333333333333336,No Cap,"Future, Young Thug",2017-10-20,2017-10-22,2,91,0.025044456921315468,0.0,0.0,Moderate Performer,0.0,0.0,197,87,0.25499341828887484,48.333333333333336,177.0778235640335,0.025044456921315468,110,197,-87,3.0,0,Mid-Chart Mainstay
06IdUbnrpRZ0IKI9IlO96I,129,157.0,39.59797974644666,2,88,44.0,God Rest Ye Merry Gentlemen,Bing Crosby,2021-12-24,2021-12-25,1,72,0.024631767547189955,0.0,0.0,Moderate Performer,0.0,0.0,185,56,0.2522164315060297,44.0,79.1000847841039,0.024631767547189955,185,129,56,1.0,0,Mid-Chart Mainstay
06JvOZ39sK8D8SqiqfaxDU,14,84.62857142857143,51.638142129314545,70,8146,116.37142857142857,True Love,"Kanye West, XXXTENTACION",2022-05-27,2022-06-30,34,187,0.018997630986734487,0.0,0.0,Strong Performer,0.0,0.0,176,162,0.6101738604071604,116.37142857142857,797.121137006726,0.018997630986734487,14,176,-162,35.0,1,Strong Performer
06LFFPPS7MylCZXps3cO4m,108,150.5,60.10407640085654,2,101,50.5,Who Shot Cupid?,Juice WRLD,2019-03-08,2019-03-09,1,93,0.016365520254978966,0.0,0.0,Volatile,0.0,0.0,193,85,0.3993626338927345,50.5,102.17094284613421,0.016365520254978966,108,193,-85,1.0,0,Mid-Chart Mainstay
06Vthiq8nNDuT5nOcch535,140,140.0,,1,61,61.0,Sincerity Is Scary,The 1975,2018-09-14,2018-09-14,0,61,,0.0,0.0,One-Week Wonder,0.0,0.0,140,0,,61.0,42.281978014156664,,140,140,0,0.5,0,Mid-Chart Mainstay
06Y14QBRyzmPRqrswAfF4J,167,167.0,,1,34,34.0,Drunk (feat. 6LACK),ScHoolboy Q,2019-04-26,2019-04-26,0,34,,0.0,0.0,One-Week Wonder,0.0,0.0,167,0,,34.0,23.56700413903814,,167,167,0,0.5,0,Mid-Chart Mainstay
06ZpMjkNdIDKVf3mK29UiC,187,192.85714285714286,4.596582581502414,21,171,8.142857142857142,Never Let Me Go,"Alok, Bruno Martini, Zeeba",2017-05-05,2017-06-03,29,14,0.17868046891779232,0.0,0.0,Moderate Performer,0.0,0.0,200,13,0.023834131904086592,8.142857142857142,43.274594347016425,0.17868046891779232,188,194,-6,10.5,0,Mid-Chart Mainstay
06s3QtMJVXw1AJX3UfvZG1,23,92.40116279069767,47.815932287974626,344,37358,108.59883720930233,Hasta Que Dios Diga,"Anuel AA, Bad Bunny",2020-05-29,2020-11-27,182,178,0.020485115271399644,0.0,0.0,Strong Performer,0.0,0.0,199,176,0.5174819325194511,108.59883720930233,1040.1509062315822,0.020485115271399644,55,181,-126,172.0,3,Volatile Performer
06scTb0zbkxYNgpAB3J9fN,108,142.0,39.949968710876355,3,177,59.0,B.I.T.C.H.,Megan Thee Stallion,2020-01-24,2020-01-26,2,93,0.02442004307891935,0.0,0.0,Moderate Performer,0.0,0.0,186,78,0.28133780782307294,59.0,128.92537558414983,0.02442004307891935,108,186,-78,1.5,0,Mid-Chart Mainstay
073ILU1C3APNRGF66VhtyA,43,124.18333333333334,47.00035761373749,60,4609,76.81666666666666,Liar,Camila Cabello,2019-12-06,2020-02-06,62,158,0.02083317812019393,0.0,0.0,Strong Performer,0.0,0.0,194,151,0.37847556795386517,76.81666666666666,649.5180705393832,0.02083317812019393,43,190,-147,30.0,1,Strong Performer
078fJxqEUz0LvbHSM6AoXJ,194,194.0,,1,7,7.0,SUPER BOARD,Stray Kids,2022-10-07,2022-10-07,0,7,,0.0,0.0,One-Week Wonder,0.0,0.0,194,0,,7.0,4.852030263919617,,194,194,0,0.5,0,Mid-Chart Mainstay
079Ey5uxL04AKPQgVQwx5h,16,68.54761904761905,35.47880655103429,126,16689,132.45238095238096,Baila Conmigo (with Rauw Alejandro),Selena Gomez,2021-03-12,2021-07-15,125,185,0.02741317752818991,0.0,0.0,Strong Performer,0.0,0.0,175,159,0.5175789771251963,132.45238095238096,896.1746109948393,0.02741317752818991,16,159,-143,63.0,1,Strong Performer
07FOCFJhMmCVQDyWX1d3gR,126,147.5,30.405591591021544,2,107,53.5,Algorhythm,Childish Gambino,2020-03-22,2020-03-23,1,75,0.03184146355281163,0.0,0.0,Moderate Performer,0.0,0.0,169,43,0.20613960400692571,53.5,82.39592165010824,0.03184146355281163,126,169,-43,1.0,0,Mid-Chart Mainstay
07FkzikE6FuHIa8Ma7zJGc,108,150.38095238095238,22.370686602060715,21,1063,50.61904761904762,Lie,NF,2018-07-15,2018-08-07,23,93,0.04278864446848664,0.0,0.0,Moderate Performer,0.0,0.0,196,88,0.14876010723346264,50.61904761904762,287.4669481623234,0.04278864446848664,174,196,-22,10.5,0,Mid-Chart Mainstay
07G5C1wAil4Mp1qjbd3eTR,187,187.0,,1,14,14.0,Week Without You,Miley Cyrus,2017-09-29,2017-09-29,0,14,,0.0,0.0,One-Week Wonder,0.0,0.0,187,0,,14.0,9.704060527839234,,187,187,0,0.5,0,Mid-Chart Mainstay
07KXEDMj78x68D884wgVEm,26,88.24102564102564,44.363869842432,195,21988,112.75897435897436,High Fashion (feat. Mustard),Roddy Ricch,2020-01-10,2020-07-22,194,175,0.02204397471982494,0.0,0.0,Strong Performer,0.0,0.0,200,174,0.5027578671049131,112.75897435897436,923.6700653653404,0.02204397471982494,199,200,-1,97.5,1,Strong Performer
07KegcFokV4bBD1GvO1j6L,64,64.0,,1,137,137.0,Respect,BTS,2020-02-21,2020-02-21,0,137,,0.0,0.0,One-Week Wonder,0.0,0.0,64,0,,137.0,94.9611637367125,,64,64,0,0.5,1,Strong Performer
07MDkzWARZaLEdKxo6yArG,23,85.28506787330316,53.82966761055987,663,76719,115.71493212669684,Meet Me At Our Spot,"THE ANXIETY, WILLOW, Tyler Cole",2021-08-31,2022-04-18,230,178,0.01823830133537789,0.0,0.0,Strong Performer,0.0,0.0,200,177,0.631173415849625,115.71493212669684,1156.6942226068052,0.01823830133537789,192,196,-4,331.5,3,Volatile Performer
07NMFSwppnky8JyIQIxAQZ,122,122.0,0.0,2,158,79.0,This Ain't That,"Trippie Redd, Lil Mosey",2019-11-22,2019-11-22,0,79,1.0,0.0,0.0,Moderate Performer,0.0,0.0,122,0,0.0,79.0,86.79037080478068,1.0,122,122,0,1.0,2,Lower-Chart Resident
07Oz5StQ7GRoygNLaXs2pd,24,80.63063063063063,37.936532627277735,111,13361,120.36936936936937,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,2019-10-25,2020-02-13,111,177,0.0256828210558079,0.0,0.0,Strong Performer,0.0,0.0,191,167,0.47049777895283,120.36936936936937,835.1743002192317,0.0256828210558079,45,122,-77,55.5,1,Strong Performer
07QfuFPazJYuzRtcWW0U2y,179,179.0,,1,22,22.0,Silent Night,Carpenters,2020-12-25,2020-12-25,0,22,,0.0,0.0,One-Week Wonder,0.0,0.0,179,0,,22.0,15.249237972318797,,179,179,0,0.5,0,Mid-Chart Mainstay
07RmHXaYqBdUyfAESPZkRO,107,133.0,23.065125189341593,3,204,68.0,Sleigh Ride,Carpenters,2019-12-25,2020-12-25,366,94,0.041553908077856104,0.0,0.0,Moderate Performer,0.0,0.0,151,44,0.17342199390482402,68.0,130.31166994526973,0.041553908077856104,141,107,34,1.5,0,Mid-Chart Mainstay
07VJGBnywGutMZ72kRyEop,190,190.0,,1,11,11.0,Hurt To Look (feat. Rae Sremmurd),Swae Lee,2018-03-02,2018-03-02,0,11,,0.0,0.0,One-Week Wonder,0.0,0.0,190,0,,11.0,7.6246189861593985,,190,190,0,0.5,0,Mid-Chart Mainstay
07W9fL0ee9LsqD9c3kNrdo,54,57.333333333333336,3.7237973450050514,6,862,143.66666666666666,Notice Me,"Migos, Post Malone",2018-01-26,2018-01-28,2,147,0.211694094171377,0.0,0.0,Moderate Performer,0.0,0.0,62,8,0.06494995369194857,143.66666666666666,286.04879191113105,0.211694094171377,54,62,-8,3.0,0,Mid-Chart Mainstay
07bsRv0pcpbG4zJeLsUs1p,23,30.0,6.244997998398398,3,513,171.0,Eyes Closed,Ed Sheeran,2023-03-24,2023-03-26,2,178,0.1380262631157473,0.0,0.0,Moderate Performer,0.0,0.0,35,12,0.20816659994661327,171.0,246.7603962793405,0.1380262631157473,23,35,-12,1.5,1,Strong Performer
07f2b3CTdgKKlhv0mqUksz,193,193.0,,1,8,8.0,Vermissen (feat. Henning May),Juju,2019-06-14,2019-06-14,0,8,,0.0,0.0,One-Week Wonder,0.0,0.0,193,0,,8.0,5.545177444479562,,193,193,0,0.5,0,Mid-Chart Mainstay
07qlsG6DYRLBbovwca9Vbr,126,150.0,33.94112549695428,2,102,51.0,You Let Me Walk Alone,Michael Schulte,2018-05-13,2018-05-14,1,75,0.028619570370942038,0.0,0.0,Moderate Performer,0.0,0.0,174,48,0.22627416997969518,51.0,82.39592165010824,0.028619570370942038,126,174,-48,1.0,0,Mid-Chart Mainstay
07rmSXN6vNoquX1AsWd9pP,59,82.27272727272727,26.811834306411395,22,2612,118.72727272727273,Lalala,"Y2K, bbno$",2019-06-21,2019-07-01,10,142,0.035955916786454906,0.0,0.0,Moderate Performer,0.0,0.0,152,93,0.3258896987519617,118.72727272727273,445.24017866193924,0.035955916786454906,152,59,93,11.0,1,Strong Performer
07s9NNOT0sZQp7TyolLLgu,24,65.42857142857143,28.187890003637065,21,2847,135.57142857142858,Own It (feat. Ed Sheeran & Bur Boy),Stormzy,2019-11-22,2019-12-12,20,177,0.03426078417711562,0.0,0.0,Strong Performer,0.0,0.0,131,107,0.43081927953157084,135.57142857142858,547.1145142444219,0.03426078417711562,24,74,-50,10.5,1,Strong Performer
